Date,Open,High,Low,Close,Volume,Ticker,Name,Simple_Return,Log_Return,Vol_7d,Vol_30d,Vol_90d,Close_Diff1,Close_Diff2
2015-01-02,24.648441478964468,24.659506182275138,23.75446781268404,24.192604064941406,212818400,AAPL,Apple,,,,,,,
2015-01-05,23.962477170972235,24.042138324672056,23.325189629610737,23.511064529418945,257142000,AAPL,Apple,-0.0281714003871997,-0.0285758279179574,,,,-0.6815395355224609,
2015-01-06,23.57523726415586,23.77217687928269,23.15259047306622,23.51327896118164,263188400,AAPL,Apple,9.418679277262144e-05,9.418235747515047e-05,,,,0.0022144317626953125,0.6837539672851562
2015-01-07,23.721278247722207,23.942558834690647,23.610637954237987,23.84298324584961,160423600,AAPL,Apple,0.0140220462323559,0.0139246467791457,,,,0.32970428466796875,0.32748985290527344
2015-01-08,24.170469908996377,24.816608567860907,24.05318982514442,24.75907516479492,237458000,AAPL,Apple,0.0384218664879016,0.0377021246118276,,,,0.916091918945309,0.5863876342773402
2015-01-09,24.93167928030907,25.06002240508808,24.387329327343235,24.78563499450684,214798000,AAPL,Apple,0.0010727310909288,0.0010721561260838,,,,0.026559829711921168,-0.8895320892333878
2015-01-12,24.91618759295084,24.922825738800302,24.075322583368106,24.174898147583008,198603200,AAPL,Apple,-0.0246407585304627,-0.024949423057081,,,,-0.6107368469238317,-0.6372966766357528
2015-01-13,24.65729087939062,24.960445829902344,24.099664655994744,24.38954162597656,268367600,AAPL,Apple,0.0088787748797614,0.008839590327818,36.22440887503785,,,0.21464347839355113,0.8253803253173828
2015-01-14,24.128432366224875,24.449288501616856,24.008940661725585,24.296606063842773,195826400,AAPL,Apple,-0.0038104677635598,-0.0038177460909527,30.24073241380019,,,-0.09293556213378551,-0.30757904052733664
2015-01-15,24.340858200467093,24.35413449197713,23.60178204364277,23.63718605041504,240056000,AAPL,Apple,-0.0271404167189036,-0.0275155203848984,35.994901826038515,,,-0.6594200134277344,-0.5664844512939489
2015-01-16,23.683659448981608,23.80536443937961,23.278715595370205,23.453527450561523,314053200,AAPL,Apple,-0.0077699011828986,-0.0078002441418159,35.001924927949105,,,-0.18365859985351562,0.47576141357421875
2015-01-20,23.862894935009862,24.11294304990514,23.56637979303794,24.0576229095459,199599600,AAPL,Apple,0.0257571258846998,0.0254309993154917,29.435838138214176,,,0.604095458984375,0.7877540588378906
2015-01-21,24.10851943514098,24.57542161180635,23.958048567472943,24.241289138793945,194303600,AAPL,Apple,0.007634429633327,0.0076054348543085,30.17036248828034,,,0.18366622924804688,-0.4204292297363281
2015-01-22,24.39839276381405,24.88742255363768,24.27890106986708,24.87193298339844,215185600,AAPL,Apple,0.0260152767038803,0.0256826362126613,30.115649598478694,,,0.6306438446044957,0.44697761535644887
2015-01-23,24.84980572833337,25.17066184134601,24.67941876430255,25.00027656555176,185859200,AAPL,Apple,0.0051601772262328,0.0051469091359543,29.950592182056457,,,0.1283435821533203,-0.5023002624511754
2015-01-26,25.168448176577243,25.305642719304203,24.960445616732773,25.02682876586914,222460000,AAPL,Apple,0.0010620762633468,0.0010615126593772,29.58851280996032,,,0.02655220031737926,-0.10179138183594105
2015-01-27,24.87635838692104,24.88963636758092,24.12621747674591,24.150558471679688,382274800,AAPL,Apple,-0.0350132372897554,-0.0356408951359458,33.4054301276617,,,-0.8762702941894531,-0.9028224945068324
2015-01-28,26.02923041081558,26.13765909552136,25.51585960388184,25.51585960388184,585908400,AAPL,Apple,0.0565329010425652,0.0549926991343446,44.295043747411874,,,1.365301132202152,2.241571426391605
2015-01-29,25.739363946407213,26.37443999021114,25.571190187502417,26.31026840209961,337745600,AAPL,Apple,0.0311339226093292,0.0306590924374296,45.06327879441688,,,0.7944087982177699,-0.5708923339843821
2015-01-30,26.19961358023362,26.553662070188867,25.85662810319913,25.92522621154785,334982000,AAPL,Apple,-0.0146346736060294,-0.0147428168325744,48.03921146179624,,,-0.3850421905517578,-1.1794509887695277
2015-02-02,26.12217922297147,26.37001244977112,25.686256108813502,26.25052070617676,250956400,AAPL,Apple,0.0125474120061492,0.0124693455749627,46.81933367135681,,,0.3252944946289098,0.7103366851806676
2015-02-03,26.2217457047924,26.35230042157659,26.0248061463723,26.25493812561035,207662800,AAPL,Apple,0.0001682793070292,0.0001682651496548,47.028479246735714,,,0.004417419433590197,-0.3208770751953196
2015-02-04,26.22174579451633,26.666520183230848,26.179701948787283,26.456302642822266,280598800,AAPL,Apple,0.0076695864316469,0.0076403246754404,46.84514432945939,,,0.20136451721191406,0.19694709777832387
2015-02-05,26.66291262696814,26.70956644149515,26.49185485500207,26.6451416015625,168984800,AAPL,Apple,0.0071377683151605,0.0071124150193788,35.88251903040051,,,0.18883895874023438,-0.012525558471679688
2015-02-06,26.6629099497212,26.714006091744032,26.314128399521028,26.42076301574707,174826400,AAPL,Apple,-0.0084209943099822,-0.0084566512013282,23.54406344005519,,,-0.2243785858154297,-0.41321754455566406
2015-02-09,26.336340464499862,26.62291744894482,26.309681391456404,26.59626007080078,155559200,AAPL,Apple,0.0066423916277176,0.006620428150813,15.61403702345327,,,0.17549705505371094,0.3998756408691406
2015-02-10,26.69622590416297,27.13609124254292,26.694005586143845,27.10721015930176,248034000,AAPL,Apple,0.0192113510373563,0.0190291429768013,13.869006633927205,,,0.5109500885009801,0.3354530334472692
2015-02-11,27.27383176532612,27.75146295792522,27.213850962022807,27.742576599121094,294247200,AAPL,Apple,0.0234390199539331,0.0231685444262593,16.98190292060049,,,0.6353664398193324,0.12441635131835227
2015-02-12,28.004714549879026,28.320174313577628,27.895859634991865,28.09357643127441,297898000,AAPL,Apple,0.0126520271431613,0.0125726589919851,16.224724045604844,,,0.35099983215331676,-0.2843666076660156
2015-02-13,28.275738069644984,28.275738069644984,27.913627951528102,28.23130798339844,217088800,AAPL,Apple,0.0049025994415827,0.0048906208358575,16.45146175791711,,,0.13773155212403054,-0.21326828002928622
2015-02-17,28.32239504441379,28.631190468113697,28.195767412422946,28.39792823791504,252609600,AAPL,Apple,0.0059019672278231,0.0058846188454996,16.53558160117293,31.541602461879627,,0.166620254516598,0.028888702392567467
2015-02-18,28.353497309237724,28.60897459413404,28.31350954555917,28.595645904541016,179566800,AAPL,Apple,0.0069623975724397,0.0069382719989529,11.47569213816017,29.85751965201956,,0.19771766662597656,0.031097412109378553
2015-02-19,28.542326041783863,28.66451133871164,28.50900431980301,28.53566169738769,149449600,AAPL,Apple,-0.0020976692519401,-0.0020998724416667,13.905028444625025,29.905324179295977,,-0.059984207153323865,-0.2577018737793004
2015-02-20,28.57342633827766,28.768922805786133,28.44680040985868,28.768922805786133,195793600,AAPL,Apple,0.0081743718043796,0.0081411425896654,12.40762559628186,29.82663405939146,,0.23326110839844105,0.2932453155517649
2015-02-23,28.88445292571928,29.546470642089844,28.80447738087049,29.546470642089844,283896400,AAPL,Apple,0.0270273531460596,0.0266685646190637,14.194600362465334,28.975205377179265,,0.7775478363037109,0.5442867279052699
2015-02-24,29.533133311671225,29.679755665976195,29.13992004868925,29.36207389831543,276912400,AAPL,Apple,-0.0062409059277535,-0.0062604617877985,16.5119938911749,29.158561447926136,,-0.18439674377441406,-0.961944580078125
2015-02-25,29.226563710478064,29.235451763904805,28.469018171309017,28.611196517944336,298846800,AAPL,Apple,-0.0255730362566172,-0.0259057102589374,25.510125316796007,29.24694331368616,,-0.7508773803710938,-0.5664806365966797
2015-02-26,28.611198538351825,29.073279044996656,28.12690467616986,28.97331047058105,365150000,AAPL,Apple,0.0126563722146191,0.0125769497671175,26.253309072290254,29.3027427305014,,0.3621139526367152,1.112991333007809
